Source,Target,Type,Id,Label,Weight
proof,theorem prover,Undirected,3991,,1
proof,undergraduate mathematics,Undirected,3992,,1
proof,undergraduate students,Undirected,3993,,1
proof and proving,teacher views,Undirected,3994,,1
proof and proving,value-cost-expectancy framework.,Undirected,3995,,1
proof based teaching,proving,Undirected,3996,,1
proof based teaching,teacher knowledge,Undirected,3997,,1
proof by contraposition (pbcp),undergraduate mathematics,Undirected,3998,,1
proof construction,secondary mathematics,Undirected,4001,,1
proof construction,survey,Undirected,4002,,1
proof methods,reasoning,Undirected,4003,,1
proof methods,undergraduates,Undirected,4004,,1
proof types,toulmin scheme,Undirected,4005,,1
properties and relations,representation-based proofs,Undirected,4007,,1
proportional reasoning,semiotic bundle,Undirected,4009,,1
proportional reasoning,task design,Undirected,4010,,1
proportional reasoning,teacher education,Undirected,4011,,1
prospective mathematics teachers,real numbers,Undirected,4013,,1
prospective mathematics teachers,specialised knowledge,Undirected,4014,,1
prospective primary teacher,teacher education,Undirected,4015,,1
prospective teachers,proving and proof,Undirected,4016,,1
prospective teachers,teacher education,Undirected,4017,,1
prospective teachers,teacher knowledge,Undirected,4018,,1
proving,teacher knowledge,Undirected,4021,,1
pólya,problem solving,Undirected,4022,,1
pólya,real-world problems,Undirected,4023,,1
pósa method,tournaments,Undirected,4024,,1
qualitative analysis,secondary-tertiary transition,Undirected,4029,,1
quantitative reasoning,word problem,Undirected,4030,,1
quasi-experimental study,teaching experiment,Undirected,4036,,1
questioning techniques,tutoring,Undirected,4038,,1
questionnaire,subject integrated team teaching,Undirected,4039,,1
questionnaire,sustainability,Undirected,4040,,1
questionnaire,teaching and learning mathematics for engineers,Undirected,4041,,1
questionnaire,vocational education,Undirected,4042,,1
questionnaire,vocational mathematics,Undirected,4043,,1
radical embodiment,transformative methodology,Undirected,4044,,1
rational numbers,tree graph,Undirected,4045,,1
rational numbers,word problem solving,Undirected,4046,,1
readiness to implement,voluntary professional development,Undirected,4047,,1
reading levels,secondary education,Undirected,4048,,1
reading levels,textbooks,Undirected,4049,,1
real number,secondary education,Undirected,4050,,1
real numbers,specialised knowledge,Undirected,4051,,1
reasoning,recipes,Undirected,4052,,1
reasoning,undergraduates,Undirected,4053,,1
reasoning and proof,technological pedagogical content knowledge,Undirected,4054,,1
rectangular arrays,unconventional interpretation,Undirected,4055,,1
rectangular arrays,unitizing concept,Undirected,4056,,1
reference materials,theory of didactical situations,Undirected,4057,,1
reflection,teacher education,Undirected,4058,,1
reflection,whole-class discussion,Undirected,4059,,1
reflection as a learning method,systematic problem solving,Undirected,4060,,1
reflection process,stem education,Undirected,4061,,1
reflection process,teachers’ competencies,Undirected,4062,,1
rehearsals,role-playing,Undirected,4063,,1
relationship,understanding regularity,Undirected,4065,,1
relationships,social justice,Undirected,4066,,1
relationships,teachers and learners,Undirected,4067,,1
relevance dimensions of mathematics education,subjective relevance of mathematics education,Undirected,4070,,1
repeating patterns,structural awareness,Undirected,4071,,1
repeating patterns,variation theory,Undirected,4072,,1
representation,symbolic interactionism,Undirected,4073,,1
representation,teachers,Undirected,4074,,1
representation,units coordination,Undirected,4075,,1
representations,strategies,Undirected,4076,,1
representations,units of length and mass,Undirected,4077,,1
representations of practice,teacher learning,Undirected,4079,,1
research knowledge,transposition,Undirected,4080,,1
research methods,research problems,Undirected,4081,,1
research methods,theory use,Undirected,4082,,1
research problems,theory use,Undirected,4083,,1
research visualization,teacher learning,Undirected,4084,,1
research visualization,teaching practices,Undirected,4085,,1
research visualization,teaching representations,Undirected,4086,,1
resonance,university mathematics education,Undirected,4089,,1
resources and constraints,theorizing,Undirected,4091,,1
risk literacy,simulations,Undirected,4092,,1
risk literacy,statistics education,Undirected,4093,,1
robot coding integration,technology,Undirected,4094,,1
roles,teacher education,Undirected,4095,,1
rural schools,stem education,Undirected,4097,,1
rural schools,teacher leadership,Undirected,4098,,1
sad affects,teacher education,Undirected,4099,,1
samr model,tpack,Undirected,4100,,1
scaffolding,task design,Undirected,4101,,1
school algebra,students’ learning,Undirected,4102,,1
scratch,simulation,Undirected,4103,,1
scratch,teaching algebra,Undirected,4104,,1
scratch,teaching experiment,Undirected,4105,,1
scratch,teaching practice,Undirected,4106,,1
scriptwriting,symmetry,Undirected,4108,,1
scriptwriting,teacher education,Undirected,4109,,1
secondary education,textbooks,Undirected,4111,,1
secondary education,two-column proofs,Undirected,4112,,1
secondary mathematics,survey,Undirected,4113,,1
secondary mathematics education,teacher autonomy,Undirected,4114,,1
secondary mathematics education,visual representation,Undirected,4115,,1
secondary school,sustainability,Undirected,4116,,1
secondary school mathematics,textbook research,Undirected,4117,,1
secondary school mathematics,textbooks,Undirected,4118,,1
secondary school mathematics,thales’ theorem,Undirected,4119,,1
secondary school teachers,teacher education,Undirected,4120,,1
secondary school teachers,three-fold meta-didactical conflict,Undirected,4121,,1
secondary teacher education,subject matter noticing,Undirected,4122,,1
secondary teacher education,survey,Undirected,4123,,1
secondary teacher education,the double discontinuity,Undirected,4124,,1
secondary teacher education,university mathematics,Undirected,4125,,1
secondary-tertiary transition,teacher expectations of students,Undirected,4126,,1
secondary-tertiary transition,teacher-researcher partnerships,Undirected,4127,,1
secondary-tertiary transition,teaching design,Undirected,4128,,1
secondary-tertiary transition,undergraduate mathematics education,Undirected,4129,,1
secondary-tertiary transition,values,Undirected,4130,,1
seeds of algebraic thinking,video clubs,Undirected,4131,,1
self-assessment predictors,student perceptions,Undirected,4132,,1
self-assessment predictors,undergraduate mathematics,Undirected,4133,,1
self-concept,stem,Undirected,4134,,1
self-concept,women,Undirected,4135,,1
self-efficacy,value,Undirected,4136,,1
self-perception,teacher knowledge,Undirected,4137,,1
self-perception,teaching experience,Undirected,4138,,1
semiosphere,ste(a)m,Undirected,4140,,1
semiotic,steam education,Undirected,4141,,1
semiotic bundle,students’ obstacles,Undirected,4142,,1
semiotic bundle,teacher education,Undirected,4143,,1
semiotic bundle,teacher’s aids,Undirected,4144,,1
semiotic bundle,technologies,Undirected,4145,,1
sharing contents,teacher education,Undirected,4146,,1
sign language,variables,Undirected,4147,,1
silent video task,teacher education,Undirected,4148,,1
silent video task,teacher noticing,Undirected,4149,,1
simulations,statistical modelling,Undirected,4150,,1
simulations,study and research paths,Undirected,4151,,1
simulations,teacher education-preservice,Undirected,4152,,1
simulations,teacher educator,Undirected,4153,,1
simulations,tertiary education,Undirected,4154,,1
sine,trigonometry,Undirected,4155,,1
situated abstraction,transparency,Undirected,4156,,1
situated knowledge,standardized assessment,Undirected,4157,,1
situatedness,teacher education,Undirected,4158,,1
social and political dimension of mathematics education,teachers’ practices,Undirected,4159,,1
social justice,teacher preparation,Undirected,4160,,1
social justice,teachers and learners,Undirected,4161,,1
social justice,technology,Undirected,4162,,1
social media,statistical literacy,Undirected,4163,,1
social media,stem education,Undirected,4164,,1
social media,world of work,Undirected,4165,,1
social practice theory,teacher reflection,Undirected,4166,,1
socio-cultural practices,translation,Undirected,4167,,1
socio-epistemology approach,teacher professional development,Undirected,4168,,1
sociocultural factors,textbook analysis,Undirected,4170,,1
solution,system of equations,Undirected,4171,,1
solutions,statewide exit exams,Undirected,4172,,1
solving steps,teachers,Undirected,4173,,1
solving steps,visual representation,Undirected,4174,,1
solving steps,word problems,Undirected,4175,,1
solving strategies,word problems,Undirected,4176,,1
sorting task,structure sense,Undirected,4177,,1
spatial reasoning,task design,Undirected,4180,,1
spatial reasoning,visual arts,Undirected,4181,,1
spatial skills,tangible artefact,Undirected,4182,,1
spatial skills,virtual reality,Undirected,4183,,1
spatial structuring,visualization,Undirected,4184,,1
spontaneous conceptions,warrant,Undirected,4186,,1
spreadsheet,statistics,Undirected,4187,,1
stack,student misconception,Undirected,4188,,1
stack,task development,Undirected,4189,,1
stack,techer education,Undirected,4190,,1
stack,visualization,Undirected,4191,,1
standardised sssessment,teachers beliefs,Undirected,4192,,1
standardised sssessment,teachers knowledge,Undirected,4193,,1
static visualisations,understanding,Undirected,4195,,1
statistical modelling,study and research paths,Undirected,4196,,1
statistical modelling,tertiary education,Undirected,4197,,1
statistical reasoning,toulmin’s model,Undirected,4198,,1
statistics,study and research path,Undirected,4199,,1
statistics,study and research paths,Undirected,4200,,1
steam education,sustainable development goals,Undirected,4201,,1
stem,task design,Undirected,4202,,1
stem,teacher education,Undirected,4203,,1
stem,women,Undirected,4204,,1
stem careers,stem education,Undirected,4205,,1
stem education,teacher leadership,Undirected,4206,,1
stem education,teachers’ competencies,Undirected,4207,,1
stem education,wedo 2.0 core set,Undirected,4208,,1
stem education,world of work,Undirected,4209,,1
stem majors,tertiary students,Undirected,4210,,1
straight-line helicoids,visuospatial abilities,Undirected,4211,,1
structural approach,two-digit subtraction,Undirected,4212,,1
structural approach,variation theory,Undirected,4213,,1
structural awareness,variation theory,Undirected,4214,,1
structuralist praxeologies,topology,Undirected,4215,,1
student misconception,techer education,Undirected,4216,,1
student perceptions,undergraduate mathematics,Undirected,4219,,1
